# country,date,confirmed,deaths,recovered,humidity_mean,humidity_std,dew_mean,dew_std,mean_ozone,std_ozone,mean_precip,std_precip,mean_tMax,std_tMax,mean_tMin,std_tMin,mean_uv,std_uv
Nigeria,22-01-2020,0,0,0,14.0,0.0,-4.0,0.0,244.0,0.0,0.0,0.0,35.0,0.0,18.0,0.0,9.0,0.0
Nigeria,23-01-2020,0,0,0,11.0,0.0,-8.0,0.0,249.0,0.0,1.0,0.0,35.0,0.0,18.0,0.0,10.0,0.0
Nigeria,24-01-2020,0,0,0,5.0,0.0,-16.0,0.0,250.0,0.0,1.0,0.0,34.0,0.0,16.0,0.0,8.0,0.0
Nigeria,25-01-2020,0,0,0,6.0,0.0,-17.0,0.0,249.0,0.0,2.0,0.0,34.0,0.0,15.0,0.0,10.0,0.0
Nigeria,26-01-2020,0,0,0,8.0,0.0,-13.0,0.0,251.0,0.0,3.0,0.0,35.0,0.0,16.0,0.0,9.0,0.0
Nigeria,27-01-2020,0,0,0,11.0,0.0,-7.0,0.0,249.0,0.0,5.0,0.0,35.0,0.0,17.0,0.0,11.0,0.0
Nigeria,28-01-2020,0,0,0,10.0,0.0,-9.0,0.0,249.0,0.0,2.0,0.0,36.0,0.0,17.0,0.0,9.0,0.0
Nigeria,29-01-2020,0,0,0,8.0,0.0,-11.0,0.0,248.0,0.0,6.0,0.0,36.0,0.0,17.0,0.0,7.0,0.0
Nigeria,30-01-2020,0,0,0,6.0,0.0,-14.0,0.0,250.0,0.0,3.0,0.0,36.0,0.0,17.0,0.0,10.0,0.0
Nigeria,31-01-2020,0,0,0,7.0,0.0,-14.0,0.0,250.0,0.0,4.0,0.0,36.0,0.0,15.0,0.0,8.0,0.0
Nigeria,01-02-2020,0,0,0,11.0,0.0,-9.0,0.0,252.0,0.0,5.0,0.0,35.0,0.0,15.0,0.0,11.0,0.0
Nigeria,02-02-2020,0,0,0,10.0,0.0,-9.0,0.0,250.0,0.0,3.0,0.0,35.0,0.0,16.0,0.0,8.0,0.0
Nigeria,03-02-2020,0,0,0,13.0,0.0,-6.0,0.0,253.0,0.0,6.0,0.0,35.0,0.0,17.0,0.0,10.0,0.0
Nigeria,04-02-2020,0,0,0,13.0,0.0,-5.0,0.0,256.0,0.0,7.0,0.0,34.0,0.0,17.0,0.0,9.0,0.0
